Year,"tmp,Southwest","tmp,North Central","tmp,Northeast","tmp,Southeast","prc,Southwest","prc,North Central","prc,Northeast","prc,Southeast"
17.2099990844727,6.690667724609398,3.5941101074218977,-2.2516540527343523,2.8826232910156477,309.01157181517647,498.4007854957895,628.6168195401842,484.4994852248874
17.2000007629395,6.835504150390648,3.5373168945312727,-2.7912963867187273,2.4011474609375227,259.49867001884286,475.9704343015869,635.7670073242616,478.16599273886595
17.1900005340576,6.880548095703148,3.7890563964843977,-2.1095031738281023,2.8418823242187727,275.9944359453925,465.3166421775268,624.5540167526542,467.87833245076627
17.1800003051758,6.898614501953148,3.7395874023437727,-2.2620300292968523,2.8527160644531477,300.95090071569075,492.4226677971433,646.7959515177313,448.3371452224105
17.1700000762939,6.745996093750023,3.9341979980468977,-1.8136657714843523,3.0271850585937727,317.6528714199378,505.9241644289614,639.7635870314389,480.6230258935784
17.1599998474121,7.288140869140648,4.298333740234398,-1.4663757324218523,3.3975158691406477,301.7888860057383,492.5434044622534,635.1855104114179,459.20445355562833
17.1499996185303,6.735345458984398,3.8806701660156477,-1.6380371093749773,3.1755615234375227,317.5354683193632,511.75829455019084,652.157387790453,525.8188775769668
17.1399993896484,6.730981445312523,3.6486755371093977,-2.6167663574218523,2.5634399414062727,305.2401897996049,488.6976475404481,639.251058487389,496.7442000136657
17.1300010681152,6.589624023437523,3.4150939941406477,-2.7959655761718523,2.2221008300781477,280.8424752664962,485.1595310029211,626.1365354731652,463.8695390113412
17.1199989318848,6.393670654296898,3.1254516601562727,-2.9712585449218523,2.2134338378906477,301.75765134643484,483.01770178227343,621.9032446708184,472.628465821856
17.1100006103516,6.615716552734398,3.5311828613281477,-2.4216979980468523,2.7913757324218977,307.5966277421571,504.33559486862123,610.7747977779354,481.0811529054604
17.1000003814697,6.510430908203148,3.3978210449218977,-2.3073486328124773,2.7574401855468977,302.01021788300864,496.4657493289337,655.5854686851603,494.13488738991873
17.0900001525879,6.773065185546898,3.6847778320312727,-2.2801574707031023,2.7382141113281477,285.63692543670527,483.74083316815586,628.6197889338041,482.2583213837106
17.0799999237061,6.400201416015648,3.3701721191406477,-2.6479553222656023,2.2894836425781477,319.940789204054,499.75936711632585,620.9296757475613,489.4175854275318
17.0699996948242,6.497460937500023,3.4288879394531477,-2.5679687499999773,2.7062927246093977,293.2802006405666,481.65715924142205,638.5043960577264,489.73682325481604
17.0599994659424,6.233636474609398,3.0440002441406477,-2.9297851562499773,2.3499084472656477,280.57503374867565,468.8875621106092,639.1913344572231,462.7077777641375
17.0499992370605,6.539727783203148,3.4888244628906477,-2.4909118652343523,2.6151367187500227,285.9658277998278,491.46064029059744,647.8232496576197,479.6458152611649
17.0400009155273,6.673486328125023,3.7773681640625227,-1.6843322753906023,3.2487731933593977,319.5798117872073,501.51299014089545,634.1606214022022,484.3510155438935
17.0300006866455,6.421960449218773,3.3042541503906477,-2.5115112304687273,2.6098876953125227,282.3154345676926,479.38434054373147,631.1834961536533,462.3403573233986
17.0200004577637,6.499932861328148,3.3070007324218977,-2.8511718749999773,2.3477416992187727,310.92795122589223,493.6104812713893,613.3708881961297,495.2489702603202
17.0100002288818,6.667138671875023,3.5950866699218977,-2.2485412597656023,2.9542785644531477,289.6752167202976,480.42396446845714,614.1578335316922,465.5844198531156
17,6.755548095703148,3.5720153808593977,-2.3960021972656023,2.8140197753906477,275.3620111306532,470.6329212567084,621.1105286269003,466.986982115003
16.9899997711182,6.549890136718773,3.3698059082031477,-2.5283264160156023,2.9417968750000227,289.81592675947354,473.7433330603835,613.524008059585,465.39776825227364
16.9799995422363,7.154809570312523,4.015069580078148,-1.8012756347656023,3.3605285644531477,297.4243816211697,485.14037001012866,613.6847474991214,454.9298153477821
16.9700012207031,6.724114990234398,3.6226135253906477,-2.1276916503906023,3.0083251953125227,276.778720031956,481.0632805174464,651.6498455866326,489.592891703694
16.9599990844727,6.807153320312523,3.6889587402343977,-2.2144836425781023,3.0294433593750227,285.2690287724613,479.4650184081206,616.9877777040256,462.00313505551094
16.9500007629395,6.908258056640648,3.9892517089843977,-1.6725524902343523,3.3340698242187727,293.90099999915265,523.5629227939853,649.4546233071219,492.8997316966388
16.9400005340576,6.719903564453148,3.5255065917968977,-2.3494628906249773,2.8149963378906477,299.4595367766806,517.905499606286,648.9291526889929,475.0042048229375
16.9300003051758,7.006341552734398,4.003991699218773,-1.8940490722656023,2.9070373535156477,301.91788654931884,472.88988451299474,611.565440848949,483.4365543615604
16.9200000762939,7.119622802734398,3.9207702636718977,-1.8678649902343523,3.1143127441406477,282.1345816883536,484.55461509888664,637.5205182962418,455.0347525977827
16.9099998474121,6.946038818359398,4.005090332031273,-1.6442626953124773,3.3109985351562727,304.17683873906753,522.8509966670458,638.1226328855405,479.200630323362
16.8999996185303,6.711999511718773,3.5779968261718977,-2.1735595703124773,2.9324584960937727,273.5231160855278,472.02030039272813,629.2988836520408,474.5574511488826
16.8899993896484,6.712976074218773,3.5063720703125227,-2.4776672363281023,2.8575683593750227,289.2754130812136,478.34449251382694,654.9278880640941,485.8635013960111
16.8800010681152,7.197076416015648,3.8532653808593977,-2.1850952148437273,3.1446777343750227,257.6701398382397,455.7597888776854,612.0402076703613,432.8128752462135
16.8699989318848,6.257684326171898,3.6318908691406477,-1.6861022949218523,3.1174255371093977,324.5125348527722,524.5998574565647,646.4442744658072,517.2954853094325
16.8600006103516,6.901452636718773,3.8191467285156477,-2.1188720703124773,3.1899353027343977,263.9535728299336,463.22865422609993,616.5550306036494,455.34553045456505
16.8500003814697,6.857598876953148,3.6635681152343977,-2.0667480468749773,3.3322082519531477,296.87526790667107,491.7100693546672,643.57875359633,467.82068139350486
16.8400001525879,6.885827636718773,3.8873840332031477,-1.6086486816406023,3.2690368652343977,280.58343769288285,465.87334745495923,600.6857507045993,468.823888226666
16.8299999237061,6.990655517578148,3.7665344238281477,-2.2843688964843523,2.6841979980468977,323.50252082480324,494.36381083012293,615.0373343061233,457.7365646341036
16.8199996948242,7.126458740234398,4.031762695312523,-1.9548706054687273,3.1645141601562727,281.7821202683035,458.95048636168667,611.4203887719327,448.99506200124506
16.8099994659424,7.004693603515648,3.8306823730468977,-2.1447814941406023,3.0173278808593977,288.60150079523805,490.2181451527099,638.2610738597805,492.5634618757613
16.7999992370605,6.406243896484398,3.6736389160156477,-1.5202087402343523,3.4354492187500227,320.27448181537466,515.8331990173792,678.6356948040861,520.5881506498145
16.7900009155273,6.762017822265648,4.085107421875023,-1.3100036621093523,3.3283630371093977,325.22843884663644,512.9366395806301,627.325357420716,492.45577933731965
16.7800006866455,6.752252197265648,3.8628479003906477,-1.6036437988281023,3.2518249511718977,296.4434172270103,505.2535857075213,623.8806927427731,477.75817733963777
16.7700004577637,7.065362548828148,3.9378295898437727,-1.8830322265624773,3.3392578125000227,312.53198404357363,483.5460857677276,616.5622579956676,474.8447539881795
16.7600002288818,6.727044677734398,3.7630554199218977,-1.8460449218749773,3.2726379394531477,288.7699158371504,490.9404921704663,657.7726231782322,474.5338640788077
16.75,7.056329345703148,4.001458740234398,-1.7625183105468523,3.1156860351562727,298.74685429476244,500.26640508349374,645.2590382011181,485.41282588132617
16.7399997711182,6.614312744140648,3.5257812500000227,-2.3924926757812273,3.0067993164062727,289.2904001150498,476.39830711432296,624.7763851163768,452.88642432694814
16.7299995422363,7.144433593750023,4.160577392578148,-1.5196289062499773,3.4767395019531477,281.3597940587442,477.73094856040643,652.1195140152258,467.47455094475754
16.7200012207031,7.499444580078148,4.489343261718773,-1.1830505371093523,3.7416931152343977,260.7830167988823,461.2841496154374,621.7852532941492,451.03388687905976
16.7099990844727,6.756463623046898,3.6711059570312727,-2.2114318847656023,2.8784729003906477,290.70422366217485,472.1937017748701,613.6342678075835,442.9223719171205
16.7000007629395,7.006372070312523,3.7623840332031477,-2.0138000488281023,3.0583740234375227,267.3219296944751,456.06967031375234,616.1683371175286,451.51165110723923
16.6900005340576,6.956048583984398,3.9006286621093977,-1.7018493652343523,3.3424316406250227,282.76392505688364,481.28430425009583,641.464881496745,480.9393503535375
16.6800003051758,6.818109130859398,3.7524963378906477,-1.8203186035156023,3.3122802734375227,285.21653213431364,469.2233276948343,623.9987961720317,456.3389887124458
16.6700000762939,6.880731201171898,3.7924743652343977,-2.2096008300781023,2.9614807128906477,273.39229468736903,462.7486209329845,614.2352058446932,454.5191986338182
16.6599998474121,7.211358642578148,4.042474365234398,-1.8309692382812273,3.2091003417968977,276.93374478943156,465.4526179947993,602.2977392561302,467.9112198857638
16.6499996185303,7.176507568359398,4.079644775390648,-1.6814941406249773,3.4428649902343977,282.25713920804196,473.73812261497505,658.2324870052503,452.63220501468027
16.6399993896484,7.361962890625023,4.224206542968773,-1.6391662597656023,3.3355651855468977,282.10315093701865,458.67029886181854,621.1872846506594,460.4004468689027
16.6300010681152,7.134790039062523,4.075646972656273,-1.6611389160156023,3.2660461425781477,297.8670453757104,492.05900111815026,613.1922763685793,470.3674126460555
16.6199989318848,6.997918701171898,3.9144226074218977,-1.7664550781249773,3.2533508300781477,286.68218000404977,469.9145801190241,623.2797547056634,464.37279520361585
16.6100006103516,6.888177490234398,3.5920349121093977,-2.7458557128906023,2.4368225097656477,284.7714592491002,464.63723931466916,602.8374405531167,467.1271879175265
16.6000003814697,7.436090087890648,4.388024902343773,-1.5931457519531023,3.4518981933593977,312.4656769237788,486.20873542404297,626.755513977173,490.41603002564216
16.5900001525879,7.283776855468773,4.116510009765648,-1.9599365234374773,3.0788818359375227,287.1140026705632,478.7041252996005,607.5410720995933,478.009679376612
16.5799999237061,6.518426513671898,3.4669433593750227,-2.2963317871093523,2.8633361816406477,310.0980337222836,525.1358049918053,629.3438727666967,509.67232354537373
16.5699996948242,6.758294677734398,4.018426513671898,-1.3311218261718523,3.5678649902343977,300.0561327759499,501.83088333710657,638.4640010992371,479.59107757122865
16.5599994659424,6.909722900390648,3.8973022460937727,-1.7473815917968523,3.1713195800781477,290.7694102560754,492.2181718214347,634.2488067900831,461.9485094181641
16.5499992370605,6.941888427734398,3.9658752441406477,-1.5501770019531023,3.3128601074218977,285.61639179969234,493.9333047815353,652.567388215175,488.31750913080896
16.5400009155273,6.841180419921898,3.8158508300781477,-1.8525756835937273,3.3086181640625227,297.9245843803824,480.74152150689997,622.1162566433236,466.8822409570339
16.5300006866455,6.985131835937523,3.9680419921875227,-1.7317260742187273,3.1849609375000227,323.00565163012607,490.4498699076498,629.9525984587717,485.83470388052774
16.5200004577637,7.431146240234398,4.510644531250023,-0.9498352050781023,3.9602294921875227,270.2933122478157,458.20385194517144,610.798440874305,446.29086884739877
16.5100002288818,7.273706054687523,4.230523681640648,-1.4696105957031023,3.3985534667968977,282.0762022892609,476.42301471029214,632.6956458480026,488.4798733328921
16.5,6.874322509765648,4.072229003906273,-1.1925109863281023,3.6130310058593977,307.2738322451585,515.8612681910313,645.5260034954335,486.7720798173991
16.4899997711182,6.609277343750023,3.5844055175781477,-2.1471923828124773,2.9329467773437727,306.5072524677248,520.1192665893473,630.1005078768185,512.7749476940835
16.4799995422363,6.952111816406273,3.9433532714843977,-1.7941345214843523,3.0457092285156477,273.80809383359406,462.96852413973966,611.6692015467606,453.61818376221663
16.4700012207031,6.925042724609398,3.8791442871093977,-1.8974060058593523,3.2383361816406477,291.58733813261506,487.14308594099975,629.1957952697658,483.6623403292606
